"X4EVERDROP","X1SEX","X1RACE","X1STAGE","X1CONTROL","X1SES","X1SES_U","X1SCHOOLENG","X1SCHOOLBEL","X1SCHOOLCLI","X1TXMTSCOR","X1LOCALE","X1REGION","S1M8GRADE","X1MTHID","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIID","X1SCIUTI","X1SCIEFF","X1SCIINT","X2SCHOOLCLI","X2PROBLEM","X1PAREDEXPCT","X1STUEDEXPCT","X1PROBLEM","S1MSCORE","na_prop","STU_ID"
0,0,"White, non-Hispanic",14,"Public",-0.3332,-0.3604,0.25,0.55,0.7,54.0351,"Rural","South","A",0.6,0.74,0.1,1.78,-0.33,-0.33,-0.05,-0.63,0.24,0.49,8,6,-1.67180999419758,4.8,0.142857142857143,"34011"
0,0,"White, non-Hispanic",14,"Catholic or other private",-0.5771,-0.4709,-0.28,1.34,0.31,60.3634,"Town","South","A",1.76,0.9,1.07,0.19,0.91,-0.33,-0.18,-0.67,0.8,-1.59,6,6,-1.59471241822544,5.6,0.0714285714285714,"34012"
0,0,"More than one race, non-Hispanic",15,"Public",-0.5091,-0.5981,1.01,1.04,-0.23,49.5482,"Suburb","Northeast","A",0.6,-0.07,1.62,0.49,-0.94,-0.28,-0.05,-0.23,0.03,0.42,8,8,-0.189572536088338,4.8,0.214285714285714,"34014"
0,1,"White, non-Hispanic",15,"Public",-0.2644,-0.2898,-0.58,-0.04,0.14,56.7468,"Rural","South","B",0.6,-0.3,0.1,-0.66,0.27,1.27,-0.46,-0.23,1.31,-1.75,6,10,-0.756600533275629,3,0.142857142857143,"34020"
0,1,"More than one race, non-Hispanic",15,"Public",-0.4424,-0.3791,-2.09,-2.86,-1.26,38.4847,"Suburb","West","C",-1.13,-0.93,-1.41,-0.44,-1.57,0.28,-1.33,0.16,-1.37,0.94,6,2,0.732399123544762,2,0.678571428571429,"34021"
0,1,"White, non-Hispanic",14,"Catholic or other private",0.9756,0.9962,-0.05,0.36,1.27,51.6617,"City","Midwest","A",0.6,0.34,0.94,1.04,1.52,1.27,0.25,0.86,1.91,-1.9,10,6,-1.342211593476,4.8,0.107142857142857,"34023"
0,1,"Hispanic, race specified",14,"Public",0.1187,0.1253,1.01,0.12,-0.49,64.333,"Rural","South","B",1.76,-0.13,0.1,-1.81,0.91,0.84,0.25,0.16,0.42,-1.52,8,8,-1.07943673528606,4.2,0,"34024"
0,1,"White, non-Hispanic",14,"Public",-0.056,0.0569,-1.43,-0.39,0.47,50.9523,"City","South","B",0.6,-0.3,0.1,-2.11,-1.57,-1.45,-0.9,0.16,0.63,0.49,6,2,1.52179369499357,3,0.178571428571429,"34025"
0,0,"Hispanic, race specified",14,"Public",-1.2803,-1.1272,0.71,-0.04,1.1,48.7429,"City","Northeast","B",0,0.74,-0.17,0.55,0.91,0.66,-0.05,0.82,1.13,-0.09,6,2,0.832669800217844,3.6,0,"34026"
0,0,"White, non-Hispanic",14,"Public",0.8198,0.8394,0.29,0.45,-0.78,60.4363,"Rural","South","B",0,0.27,1.17,0.55,1.52,1.27,1.12,1.38,0.58,-0.9,6,10,0.11665381285647,3,0.142857142857143,"34028"
0,0,"White, non-Hispanic",15,"Public",-0.7045,-0.8013,-0.26,0.21,-1.24,49.2011,"Suburb","West","B",-1.73,0.27,-1.82,-0.34,1.52,-0.33,-0.16,0.86,-1.37,0.94,2,10,0.732399123544762,3.6,0.0357142857142857,"34031"
0,0,"Black/African-American, non-Hispanic",14,"Catholic or other private",0.6261,0.5057,1.39,0.77,1.51,50.2135,"Suburb","South","A",0,-0.3,0.1,-0.18,-0.33,1.27,-0.05,0.16,2.43,-1.7,10,10,-2.10167907159224,4.8,0.107142857142857,"34035"
0,0,"White, non-Hispanic",14,"Public",1.345,1.3398,1.39,-0.04,-2.87,61.6132,"City","Northeast","A",0.6,1.31,0.95,-0.66,-0.33,0.1,1.1,-0.67,-2.92,2.01,6,10,1.85139209571515,7.6,0.0714285714285714,"34037"
0,1,"White, non-Hispanic",14,"Public",0.4872,0.3709,0.71,0.45,-0.41,60.1389,"Suburb","Northeast","A",0.6,0.27,1.62,1.05,-0.33,0.71,0.25,0.16,0.28,-0.5,6,2,-1.342211593476,4,0,"34038"
0,0,"Asian, non-Hispanic",17,"Public",-0.0562,-0.0432,0.1,-0.64,-1.17,50.2558,"City","South","C",0.6,-0.3,-1.41,-0.48,0.91,0.1,-1.33,-0.28,0.46,0.26,6,2,-0.189572536088338,2,0.0357142857142857,"34046"
0,1,"More than one race, non-Hispanic",14,"Catholic or other private",0.5498,0.4283,-1.73,-1,0.09,50.962,"Suburb","Midwest","B",0.6,-0.7,0.1,-0.18,0.27,-0.47,-0.59,-0.72,0.6,-1.48,6,10,-1.50930581268072,4.2,0.107142857142857,"34047"
0,0,"White, non-Hispanic",14,"Public",-0.3312,-0.3682,1.01,0.52,-3.01,45.4005,"Rural","West","B",-0.57,-0.3,-0.83,0.19,0.91,1.69,-0.48,1.66,-1.46,0.3,10,6,-0.756600533275629,3,0.0357142857142857,"34049"
0,0,"More than one race, non-Hispanic",14,"Catholic or other private",0.1534,0.0331,1.09,0.92,0.31,61.574,"Suburb","West","B",0.6,0.5,-0.17,0.49,1.55,0.71,-0.91,0.93,0.14,-0.14,10,6,-1.50930581268072,3.6,0.0714285714285714,"34050"
0,0,"Hispanic, race specified",15,"Public",-1.3419,-1.4697,-0.18,-0.04,-0.53,53.0782,"Suburb","Northeast","B",0.6,-0.3,-0.17,0.57,0.91,0.1,-0.9,0.16,0.16,0.93,10,10,0.0732023221016011,3.6,0,"34053"
0,0,"Black/African-American, non-Hispanic",14,"Catholic or other private",0.296,0.346,0.59,1.59,1.15,46.3799,"City","South","A",-0.57,0.27,0.51,0.49,-1.57,-0.42,-0.48,-0.24,1.37,-2.05,10,8,-2.10167907159224,5.6,0,"34055"
0,1,"Asian, non-Hispanic",14,"Catholic or other private",0.1852,0.201,-0.2,-0.04,0.36,60.4398,"Town","West","A",-0.57,0.27,-0.3,0.86,-1.57,0.66,1.1,0.93,1.71,-0.95,8,6,-0.512408738098765,5.6,0.0714285714285714,"34056"
0,1,"Black/African-American, non-Hispanic",15,"Catholic or other private",-0.4726,-0.3967,1.39,1.09,0.36,30.9419,"City","Midwest","B",-0.53,1.31,1.07,-0.56,-0.94,0.28,-0.05,1.71,1.19,-1.68,3,2,-1.18646961067029,3.6,0.214285714285714,"34057"
0,1,"White, non-Hispanic",14,"Public",0.3058,0.2973,0.29,-0.92,-1.66,47.8393,"Suburb","Midwest","C",-0.57,-0.3,-0.17,-0.66,-0.33,-0.89,-0.05,-0.28,-1.63,0.54,6,6,0.140025864633243,2,0.0714285714285714,"34058"
0,0,"Hispanic, race specified",14,"Public",-0.6654,-0.7623,0.63,-0.04,-1.94,53.7719,"Suburb","Midwest","A",-0.57,-0.7,0.1,-0.96,0.27,-0.94,0.25,-0.56,-1.46,1.66,10,10,0.00286694484061389,5.6,0,"34060"
0,0,"White, non-Hispanic",15,"Public",0.5798,0.6201,-0.26,-0.39,-0.78,67.9318,"City","West","A",1.16,-0.3,0.51,1.41,0.91,0.1,0.25,0.16,1.14,0.49,6,8,-0.0825396607041021,6.4,0.107142857142857,"34062"
0,0,"More than one race, non-Hispanic",14,"Catholic or other private",0.2817,0.3178,0.71,-0.39,0.53,53.4069,"City","South","B",-0.57,-0.93,-0.61,-0.66,-0.33,-0.47,-0.05,0.16,0.8,-1.16,10,6,-1.50930581268072,3.6,0.107142857142857,"34064"
0,1,"Black/African-American, non-Hispanic",16,"Public",-1.5119,-1.6628,-0.2,-0.39,0.56,34.9418,"Rural","South","B",1.19,1.31,1.62,0.98,-0.94,-1.5,0.25,-1.82,1.67,-1.1,2,6,-0.326731455880967,3,0.357142857142857,"34065"
0,0,"Asian, non-Hispanic",14,"Public",0.3221,-0.2574,-0.2,-2.16,0.31,47.2132,"Rural","Northeast","B",-1.73,-0.13,0.1,-0.48,-1.57,-1.32,-1.18,-1.44,-1.43,0.03,10,2,-0.493825675085691,3.6,0.678571428571429,"34069"
0,0,"White, non-Hispanic",15,"Public",1.2556,1.1283,0.23,0.21,0.76,63.3366,"Suburb","Midwest","B",1.76,1.31,1.62,2.08,1.52,0.1,0.23,0.54,0.71,-0.35,6,8,-0.249633879908826,3.6,0.0357142857142857,"34070"
0,0,"Hispanic, race specified",14,"Public",0.2111,0.2005,0.52,-0.39,-1.69,60.7773,"Rural","Northeast","A",1.16,-0.7,0.1,0.83,-1.57,-0.47,-0.17,-0.23,-0.55,0.54,8,8,1.52531373580245,5.6,0,"34071"
0,1,"White, non-Hispanic",14,"Public",-0.4409,-0.5276,1.01,1,-0.48,52.7512,"Suburb","Midwest","A",1.16,0.1,0.95,-1.72,1.52,0.41,-0.48,-2.26,-1.92,-0.39,6,10,-0.493825675085691,4.8,0,"34073"
0,0,"Black/African-American, non-Hispanic",16,"Public",-0.3807,-0.351,1.39,-0.54,0.4,43.9152,"Rural","South","B",0.6,0.34,0.49,-1.21,0.31,0.1,-0.05,-0.54,1.67,-1.1,6,8,0.402800722823181,3,0.25,"34077"
0,0,"White, non-Hispanic",15,"Public",-0.2411,-0.1182,1.39,0.65,-0.77,54.9128,"Town","Northeast","A",0.03,0.34,-0.58,-0.54,0.91,0.52,-0.05,-0.23,-0.88,1.74,6,10,1.19895749298314,4,0.0357142857142857,"34078"
0,1,"Hispanic, race specified",15,"Public",0.3008,0.2045,1.09,1.34,-0.6,46.2216,"Suburb","West","A",0.6,-0.3,0.1,0.57,0.91,0.1,0.25,-0.66,-0.4,0.89,4,10,0.140025864633243,5.6,0.0714285714285714,"34080"
0,0,"Asian, non-Hispanic",15,"Public",0.3829,0.271,1.01,0.7,0.34,76.2034,"Suburb","South","A",1.19,-0.3,-0.17,0.85,1.55,1.27,0.25,0.49,1.37,-1.01,10,10,0.528416661220491,5.6,0.107142857142857,"34082"
0,0,"Asian, non-Hispanic",14,"Catholic or other private",0.2895,0.1915,-0.77,0.43,1.53,54.328,"Suburb","Northeast","B",0,0.9,0.1,-0.29,-0.36,0.23,-0.05,-0.32,1.94,-2.14,8,10,-2.10167907159224,3.6,0,"34099"
0,0,"White, non-Hispanic",14,"Catholic or other private",-0.8455,0.4436,-1.6,-3.6,1.02,33.3424,"Town","Northeast","B",0.03,-1.9,-1.68,-0.96,-1.57,-1.5,-0.59,0.15,0.41,-0.43,10,6,-1.51606801139187,3,0.642857142857143,"34101"
0,0,"White, non-Hispanic",15,"Public",-0.0324,-0.078,-0.2,-0.06,0.14,43.0133,"Rural","South","C",0.6,-0.07,-0.58,-0.29,-1.57,-0.47,-0.46,-1.07,1.31,-1.75,4,10,-0.756600533275629,2,0.25,"34104"
0,0,"White, non-Hispanic",14,"Public",0.6389,0.638,-1.57,1.1,0.39,46.6431,"Rural","Midwest","B",1.76,1.31,-0.15,0.98,-0.36,0.71,-0.16,1,0.08,-0.07,2,6,0.509833598207417,3.6,0.0714285714285714,"34106"
0,1,"More than one race, non-Hispanic",15,"Catholic or other private",-0.3312,-0.23,0.71,0.98,-0.03,66.9484,"City","South","A",0.6,0.27,1.62,-0.08,0.91,0.71,0.56,0.49,1.65,-1.49,10,10,-1.67180999419758,5.6,0,"34107"
0,0,"White, non-Hispanic",14,"Public",0.592,0.4882,0.33,-0.73,-1.94,40.1286,"Suburb","Midwest","A",0.6,-0.36,-0.17,0.19,-0.33,-2.49,0.68,-0.6,-1.46,1.66,6,8,0.00286694484061389,4.8,0.107142857142857,"34113"
0,0,"White, non-Hispanic",15,"Public",-0.0641,-0.0715,1.01,1.1,-0.01,47.4164,"City","South","B",-1.73,-0.3,-0.3,-2.16,-0.33,0.1,0.69,-0.28,0.06,0.04,6,6,-0.572470081919254,3,0.25,"34116"
0,0,"Asian, non-Hispanic",14,"Public",-0.1936,-0.1299,0.71,-0.52,-1.47,57.0653,"City","West","B",0,-1.67,-0.17,-0.95,-0.33,0.71,0.67,-0.28,-2.12,0.35,8,6,0.00286694484061389,4.2,0.0714285714285714,"34120"
0,0,"More than one race, non-Hispanic",14,"Catholic or other private",1.7173,1.7237,0.96,0.75,1.01,45.1945,"City","Midwest","B",0.6,1.31,0.1,0.57,0.91,1.69,-0.46,0.54,1.27,-1.74,8,8,-0.756600533275629,4.2,0.392857142857143,"34121"
0,1,"White, non-Hispanic",15,"Catholic or other private",0.4178,0.5952,0.29,0.45,0.34,56.7668,"Town","South","B",0.6,0.34,-0.17,-0.18,-0.33,-0.33,-0.91,-0.23,0.47,-0.47,8,6,0.180235197485836,4.2,0,"34122"
0,0,"White, non-Hispanic",14,"Public",0.099,0.121,-0.39,0.18,-0.5,55.0231,"Suburb","Midwest","A",0.03,-0.13,0.1,1.34,1.55,1.27,0.38,0.22,0.29,-0.43,10,10,-0.512408738098765,4,0.142857142857143,"34124"
0,0,"More than one race, non-Hispanic",14,"Public",0.4797,0.3746,-0.5,-0.59,-0.1,48.4062,"Suburb","West","A",-0.57,-0.93,0.27,-0.66,0.91,-0.47,-0.05,-0.67,1.08,-1.59,6,6,-1.77208067087066,4.8,0,"34129"
0,1,"Hispanic, race specified",14,"Public",-0.5465,-0.6432,-1.05,-0.04,0.24,52.5306,"Suburb","Midwest","C",-0.57,1.31,-0.17,0.87,-0.33,-0.33,-0.49,-1.12,0.68,0.76,2,4,0.66557558101312,2.4,0.0357142857142857,"34132"
0,1,"White, non-Hispanic",15,"Catholic or other private",0.5518,0.5681,-1,-0.39,1.25,56.1878,"Rural","Northeast","B",0.6,0.27,-0.58,0.14,-0.33,-0.33,-0.88,-1.05,2.32,-1.21,6,4,-1.77884286958181,3,0.321428571428571,"34134"
0,1,"White, non-Hispanic",14,"Public",0.5048,0.5205,-0.2,-1.68,-0.66,44.286,"Rural","Northeast","B",-1.73,-0.93,0.1,0.86,-0.33,-1.45,0.25,-1.5,1.48,0.18,6,2,0.66557558101312,3,0.0714285714285714,"34136"
0,1,"White, non-Hispanic",15,"Catholic or other private",0.5678,0.4583,1.39,1.59,1.09,57.787,"Suburb","Midwest","A",0.6,0.9,0.1,0.49,2.15,1.69,0.25,0.93,0.29,-1.76,8,8,-2.10167907159224,5.6,0.142857142857143,"34139"
0,0,"White, non-Hispanic",15,"Catholic or other private",0.7733,0.7828,1.01,0.77,0.3,56.2434,"City","South","A",1.19,0.9,0.49,1.34,-0.33,-0.33,-0.46,0.49,1.26,-1.37,8,8,-1.8389042134023,5.6,0.0714285714285714,"34140"
0,1,"White, non-Hispanic",14,"Public",-0.1239,-0.2341,1.01,0.98,-1.88,54.7286,"Suburb","Northeast","B",1.76,1.31,0.51,1.72,0.91,1.69,0.69,0.16,-0.29,0.45,8,8,0.725636924833609,3.6,0.0714285714285714,"34143"
0,0,"White, non-Hispanic",14,"Catholic or other private",1.7692,2.0385,1.39,0.84,1.44,36.6494,"Town","South","B",0.6,-0.3,-2.92,-2.46,-0.97,-0.89,-0.49,-1.07,1.14,-0.77,8,10,-1.17970741195914,4.2,0.214285714285714,"34147"
0,1,"White, non-Hispanic",15,"Public",0.0022,0.0701,-0.05,1.34,0.37,60.1266,"City","Northeast","C",0.6,1.31,0.63,1.72,-1.57,-0.47,-0.05,-0.23,0.7,-0.15,6,8,0.58847800504098,2.8,0.0357142857142857,"34148"
0,1,"Asian, non-Hispanic",14,"Public",-0.3882,-0.2576,0.41,-0.04,-0.73,54.4433,"Town","South","C",-0.57,1.31,0.1,0.49,-0.33,0.1,1.83,-0.23,-0.46,0.49,4,6,-0.249633879908826,2.4,0.107142857142857,"34153"
0,1,"White, non-Hispanic",14,"Public",-0.0528,-0.0831,0.71,-0.29,0.19,32.1716,"Rural","West","A",-1.73,-0.3,0.1,-0.66,-1.57,-1.32,-1.02,-0.98,0.08,0.16,8,4,0.247058740017478,4.2,0.214285714285714,"34154"
0,0,"Hispanic, race specified",15,"Public",-1.103,-1.1966,-0.39,-0.04,-0.34,45.4738,"Suburb","West","B",0.6,-0.3,0.1,0.85,-0.33,-1.08,-0.91,-1.83,-1.74,0.23,6,2,-1.07943673528606,4.2,0.178571428571429,"34158"
0,1,"Asian, non-Hispanic",14,"Public",1.6409,1.4984,1.09,0.21,-0.5,62.3376,"Suburb","South","A",0.6,-0.7,0.1,0.19,2.15,1.27,1.83,1.64,0.53,-1.64,10,10,-0.756600533275629,6.4,0.0714285714285714,"34159"
0,1,"Black/African-American, non-Hispanic",14,"Public",1.226,1.0983,-0.09,-1.53,0.3,58.3577,"Suburb","South","A",0.03,0.34,0.1,-1.81,0.31,-0.89,0.25,-0.67,0.28,-1.64,8,10,-1.67180999419758,4.8,0.107142857142857,"34167"
0,0,"Asian, non-Hispanic",15,"Public",1.4352,1.3114,0.21,0.18,-1.5,72.6286,"Suburb","South","B",-0.57,-0.7,-0.3,-1.01,1.52,-0.33,1.1,1.27,-1.36,-0.78,8,10,0.240296541306325,4.8,0,"34172"
0,1,"More than one race, non-Hispanic",15,"Catholic or other private",1.3045,1.3766,-0.15,0.32,1.48,60.5824,"Rural","Midwest","C",0.6,-1.9,-0.17,0.19,-1.57,-2.49,-2.49,-1.05,1.64,-1.76,2,2,-2.10167907159224,2.4,0.0357142857142857,"34173"
0,0,"Asian, non-Hispanic",14,"Public",-0.4397,-0.3,0.59,-2.22,-0.77,45.4536,"Town","Northeast","C",-0.57,-0.3,0.1,0.19,-0.36,-0.33,-0.05,0.16,-0.57,-0.07,10,6,1.19895749298314,2,0.0714285714285714,"34175"
0,0,"More than one race, non-Hispanic",14,"Public",0.715,0.7014,-0.53,-0.61,-0.33,55.4818,"Suburb","West","B",-1.73,-0.3,-0.17,0.49,-0.33,0.1,0.99,1.32,-0.17,-0.17,10,8,-0.756600533275629,4.2,0.107142857142857,"34180"
0,1,"White, non-Hispanic",15,"Public",1.13,1.2123,1.39,-0.04,-0.59,66.4206,"Rural","Midwest","B",1.16,0.9,0.1,0.87,1.52,-1.5,0.25,0.49,-0.56,-0.62,10,8,-1.18646961067029,4.2,0.142857142857143,"34181"
0,1,"White, non-Hispanic",14,"Public",0.018,0.0081,-0.39,-0.59,-0.42,60.9911,"Rural","West","A",1.76,0.9,0.95,1.71,0.27,0.1,0.25,0.86,0.8,0.9,6,8,0.832669800217844,6.4,0,"34182"
0,1,"White, non-Hispanic",15,"Public",1.2942,1.319,-0.22,-0.39,-0.28,63.0733,"City","South","B",-0.57,1.31,1.62,0.66,0.27,1.27,-0.48,1.38,0.77,0.08,8,2,-1.01937539146557,4.2,0,"34183"
0,0,"White, non-Hispanic",15,"Public",-0.1774,-0.183,1.39,1.59,0,45.3197,"Town","Northeast","A",0.6,0.27,0.1,2.08,0.31,1.13,-0.05,-0.68,-0.09,-0.2,6,10,-0.756600533275629,4,0.0714285714285714,"34185"
0,0,"Hispanic, race specified",14,"Public",-0.3524,-0.3878,-0.2,-0.39,-0.83,47.2744,"Suburb","South","A",0.6,-0.3,0.1,0.56,-0.33,0.1,0.25,-0.17,-2.64,1.97,6,8,-0.433764331265202,4,0.0357142857142857,"34188"
0,0,"More than one race, non-Hispanic",14,"Public",0.1505,0.217,0.71,1.59,-1.34,60.079,"City","South","A",1.76,1.31,0.1,2.08,0.91,1.27,0.68,1.26,-0.32,-0.39,10,10,-0.512408738098765,5.6,0.107142857142857,"34193"
0,1,"Asian, non-Hispanic",14,"Public",-0.8114,-0.8426,1.09,0.85,1.1,50.4807,"City","Northeast","A",-1.73,1.31,1.62,1.72,-0.94,0.66,-1.63,0.6,1.13,-0.09,8,10,0.832669800217844,4,0.0357142857142857,"34197"
0,0,"White, non-Hispanic",15,"Catholic or other private",1.0742,1.0973,0.71,1.59,1.25,56.2476,"City","Midwest","A",0.6,-0.7,0.1,0.19,0.91,0.1,0.25,-0.23,1.93,-2.09,6,8,-2.10167907159224,5.6,0,"34200"
0,0,"White, non-Hispanic",14,"Public",-0.7232,-0.7334,0.67,-0.04,0.25,42.9815,"Rural","South","B",-0.57,-0.3,0.1,0.49,-0.33,0.71,0.25,0.87,0.51,1.63,6,6,1.84814993781287,3.6,0.0714285714285714,"34204"
0,1,"White, non-Hispanic",14,"Public",0.8963,1.1299,1.39,1.59,-0.34,68.1946,"Town","Midwest","A",0.6,1.31,0.1,1.22,1.52,1.27,1.83,1.59,0.29,-0.81,8,8,1.42504305912936,5.6,0,"34205"
0,1,"White, non-Hispanic",15,"Public",-0.1236,-0.0116,-0.34,-2.89,-0.13,42.1805,"Town","West","B",-1.73,-0.87,-2.12,-2.46,0.27,-0.76,-0.07,0.16,0.45,-0.15,2,2,-0.427002132554049,4.2,0.178571428571429,"34212"
0,1,"More than one race, non-Hispanic",17,"Catholic or other private",1.123,1.1148,-3.38,-3.6,1.47,46.9638,"Suburb","Midwest","A",-0.57,-1.5,0.1,-1.86,0.31,-1.5,-1,-2.26,1.66,-1.68,6,10,-2.10167907159224,4.8,0.428571428571429,"34213"
0,1,"White, non-Hispanic",14,"Public",0.484,0.3897,-1.54,1.59,-0.38,59.1245,"Suburb","Northeast","B",-1.73,-0.13,-0.17,0.49,0.27,-0.33,0.25,-1.07,1,-1.16,8,6,-2.10167907159224,3,0.0357142857142857,"34214"
0,0,"White, non-Hispanic",14,"Catholic or other private",0.4459,0.4983,-1.73,1,1.25,61.5013,"City","Midwest","A",0.6,0.27,0.1,0.57,0.91,0.28,1.4,0.15,1.93,-2.09,8,8,-2.10167907159224,5.6,0.0357142857142857,"34215"
0,1,"More than one race, non-Hispanic",14,"Catholic or other private",0.0126,0.0743,0.21,0.3,-0.14,58.13,"City","West","A",1.16,-0.3,0.1,0.55,0.27,-1.08,-0.17,0.09,0.96,-1.43,10,10,-0.427002132554049,4,0.0357142857142857,"34222"
0,1,"Asian, non-Hispanic",14,"Public",-0.7135,-0.6199,-0.6,0.84,-0.8,46.5507,"City","South","B",-0.57,-0.3,-0.58,-1.98,-0.33,-0.89,-0.05,0.16,-0.59,-0.16,8,10,-1.07943673528606,3.6,0.142857142857143,"34223"
0,0,"Black/African-American, non-Hispanic",14,"Catholic or other private",0.406,0.4467,0.63,1.59,-0.85,56.8411,"City","Midwest","A",-0.53,0.9,-0.3,-0.71,2.15,1.69,1.83,2.03,0.71,-1.28,10,10,0.0799645208127539,4.8,0.0714285714285714,"34226"
0,0,"Black/African-American, non-Hispanic",15,"Catholic or other private",-0.4024,-0.4974,0.25,1.34,-0.05,27.3641,"Suburb","South","A",-0.57,-1.5,0.1,0.49,0.91,0.1,1,1.32,1.26,-2.14,2,9,-0.326731455880967,4,0.214285714285714,"34231"
0,1,"Amer. Indian/Alaska Native, non-Hispanic",13,"Public",-0.3554,-0.4317,0.63,-0.39,-0.92,44.2751,"Rural","South","B",-1.73,-2.94,-1.85,-2.16,2.15,-0.47,0.25,0.16,-0.19,1.92,4,2,0.851252863230919,3,0.178571428571429,"34234"
0,0,"Asian, non-Hispanic",15,"Public",-0.2959,-0.3848,0.33,0.05,-0.39,53.0934,"Suburb","West","B",0.6,1.31,1.62,1.71,-0.94,1.27,-0.89,-1,-0.03,-1.3,8,2,-0.0825396607041021,3.6,0.0714285714285714,"34235"
0,1,"White, non-Hispanic",14,"Public",1.2485,1.4879,-0.28,-1.43,-0.4,63.4176,"Town","Midwest","A",-0.57,-0.3,-0.17,-0.64,0.27,0.1,-0.46,0.16,0.93,0.69,6,8,0.509833598207417,5.6,0.107142857142857,"34237"
0,0,"More than one race, non-Hispanic",14,"Public",-0.4611,-0.5317,-1.26,-1.3,-1.05,61.0846,"Rural","South","B",0.6,0.5,0.1,-0.18,-0.33,0.23,-1.46,-1.07,-3.24,-0.23,6,5,-1.34897379218715,3,0.0357142857142857,"34242"
0,0,"Hispanic, race specified",14,"Public",0.6641,0.5536,0.96,1.26,0.44,59.0704,"Suburb","Northeast","A",0.6,1.31,1.62,0.86,-0.33,0.1,0.69,0.93,1.43,-1.68,8,8,-1.67180999419758,4.8,0,"34245"
0,1,"Hispanic, race specified",14,"Public",-0.4278,-0.4302,0.33,1.04,-0.01,51.6786,"Town","South","C",-1.73,0.9,0.55,1.34,-1.57,1.27,1.83,1.38,0.24,-0.39,10,10,-0.619441613483,2,0.178571428571429,"34249"
0,1,"White, non-Hispanic",15,"Catholic or other private",0.9914,0.8635,0.1,-0.39,1.59,52.7837,"Suburb","South","B",0.6,-0.3,0.1,0.19,0.91,0.1,0.25,0.16,1.71,-1.36,10,6,-1.77884286958181,4.2,0.107142857142857,"34254"
0,1,"Black/African-American, non-Hispanic",14,"Public",-1.0283,1.5848,0.63,-3.87,-0.4,42.8082,"Suburb","Northeast","B",1.16,-1.9,-0.29,-0.18,-0.33,-0.89,-2.6,-2.59,0.7,-0.6,6,1,-0.182810337377185,2.8,0.642857142857143,"34259"
0,1,"White, non-Hispanic",14,"Public",0.4095,0.3619,0.12,-2.53,0.25,47.3688,"Rural","South","A",-1.73,-3.51,1.62,-1.75,-1.57,-3.1,1.83,-1.94,0.68,-0.21,6,10,-0.0224783168836135,5.6,0.0357142857142857,"34262"
0,1,"Hispanic, race specified",15,"Public",-0.3554,-0.263,-3.08,-0.39,-1.45,59.7009,"Town","Northeast","A",0.6,-0.3,0.1,0.29,-0.33,-0.33,0.25,0.16,0.05,-0.76,10,6,-0.326731455880967,4.8,0.107142857142857,"34264"
0,1,"White, non-Hispanic",14,"Public",0.1084,-0.0025,-1.72,-0.04,-0.38,55.6387,"Suburb","Midwest","A",0.6,-0.07,0.95,-0.48,1.52,0.1,1.83,0.99,-1.1,1.28,8,6,-0.40537586271453,4.8,0.107142857142857,"34266"
0,1,"White, non-Hispanic",14,"Public",-0.0192,-0.0366,-1,-0.95,-0.81,59.2512,"Rural","Midwest","Below D",0,1.31,-0.58,-0.18,0.31,0.1,-0.05,0.99,0.46,1,4,8,-0.271260149748346,0,0.107142857142857,"34267"
0,0,"White, non-Hispanic",14,"Public",0.8994,0.9587,0.71,1.1,-0.07,60.9575,"Rural","Midwest","A",1.16,1.31,0.1,1.23,0.31,1.69,0.69,0.99,-1.05,0.99,8,6,0.33597718029154,4,0.0357142857142857,"34268"
0,1,"White, non-Hispanic",16,"Public",-0.6665,-0.5438,0.21,-0.52,0.64,41.5032,"City","South","B",-1.73,1.31,-0.17,-1.08,0.91,0.1,0.25,0.82,0.11,0.62,10,10,0.146788063344396,3,0.107142857142857,"34269"
0,1,"White, non-Hispanic",14,"Public",0.0627,0.0598,-0.26,-0.29,-1.4,52.7695,"City","South","A",0.03,-0.7,-0.17,-0.66,-1.57,-1.5,-0.91,-0.23,-0.38,-0.99,10,6,-0.756600533275629,5.6,0.107142857142857,"34274"
0,0,"White, non-Hispanic",14,"Catholic or other private",0.2091,0.2681,-0.2,1.34,0.66,64.1322,"City","South","B",0.03,-0.7,-0.17,-0.66,-0.33,-0.33,-0.46,0.16,1.72,-0.99,10,8,-1.07943673528606,4.2,0,"34275"
0,1,"Black/African-American, non-Hispanic",14,"Catholic or other private",-0.1431,-0.2509,-0.64,-0.04,0.64,53.8742,"Suburb","South","A",1.16,0.27,1.62,0.19,0.88,1.27,1.83,1.7,1.04,-1.63,10,10,-0.756600533275629,4.8,0.0357142857142857,"34278"
0,0,"More than one race, non-Hispanic",15,"Public",0.1247,0.1409,1.39,-0.04,-3.01,29.1072,"Rural","West","B",0.6,0.9,0.1,0.19,1.55,1.69,0.25,2.03,-1,0.3,10,10,-0.756600533275629,3.6,0.0714285714285714,"34280"
0,0,"Black/African-American, non-Hispanic",14,"Public",-0.6228,-0.654,1.01,1.59,-0.43,48.2159,"Rural","West","B",0.6,0.9,0.27,0.49,-0.94,0.1,1.1,-1.84,-0.73,-0.61,6,10,0.402800722823181,3,0.107142857142857,"34281"
