X4EVERDROP,X1SEX,X1RACE,X1STAGE,X1CONTROL,X1SES_U,X1SCHOOLENG,X1SCHOOLBEL,X1SCHOOLCLI,X1TXMTSCOR,X1REGION,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1PAREDEXPCT,X1STUEDEXPCT,X1PROBLEM,S1MSCORE,y_pred_prob,y_pred
0,0,"White, non-Hispanic",14,Public,1.2606,1.39,-1.17,-1.48,59.0358,West,0.6,-0.3,1.62,0.19,0.31,-0.33,1.12,-0.61,6,8,1.09544465840778,4.8,0.24873953148169486,0
1,1,"White, non-Hispanic",15,Public,0.1417,-1.51,-1.28,-2.12,41.9008,South,0.6,-0.3,0.16,-0.18,-0.33,-0.47,-0.18,-0.6,10,8,0.402800722823181,4.8,0.45624323607224104,0
0,0,"White, non-Hispanic",15,Public,-0.2926,0.33,-1.06,0.64,49.9698,South,0.03,-0.3,-0.73,-1.13,-0.33,0.1,-1.33,0.16,8,2,0.146788063344396,3.0,0.6245623750882386,1
1,1,"Asian, non-Hispanic",14,Public,-0.0123,-0.45,0.52,-0.47,57.8456,South,1.76,1.31,0.78,0.19,0.91,1.69,-0.05,0.16,10,6,0.509833598207417,4.0,0.08232339130784666,0
0,0,"Asian, non-Hispanic",14,Public,-0.0083,-0.66,-0.39,-2.33,56.9364,West,0.03,-1.33,-0.17,-1.01,-0.33,-1.08,-0.48,0.16,10,4,-1.16484334083077,4.2,0.09380556938403585,0
0,1,"White, non-Hispanic",15,Public,-0.1618,-1.3,-0.64,-0.82,45.8743,Northeast,0.6,-0.3,0.1,-0.18,-0.33,0.1,-0.05,-0.23,4,2,-0.493825675085691,3.0,0.5550415674020973,1
0,1,"White, non-Hispanic",14,Public,0.6103,-0.01,-1.61,-0.82,61.3343,South,1.19,0.9,1.21,0.49,-0.33,1.13,1.12,1.26,8,8,1.31801018374513,4.0,0.3468182350308795,0
0,0,"White, non-Hispanic",14,Public,0.1829,0.52,0.3,-0.44,49.4152,West,-0.57,-0.3,0.1,-0.66,-0.33,0.1,0.25,0.16,6,10,-0.493825675085691,2.4,0.4057905123883522,0
0,1,"Hispanic, race specified",15,Public,-0.2811,-2.32,-1.7,-2.22,41.106,West,1.19,-0.93,-0.47,-1.03,0.94,-0.94,-1.02,-1.43,4,4,1.91497348034451,1.4,0.7583231560518617,1
0,0,"White, non-Hispanic",14,Public,0.1629,-0.52,-0.04,-0.6,49.876,Midwest,0.6,-0.93,0.1,0.19,-0.33,-0.89,-0.05,-0.93,6,6,-1.07943673528606,3.6,0.750298852893554,1
0,1,"Black/African-American, non-Hispanic",14,Public,-0.6506,0.71,-1.26,0.69,50.3052,Midwest,1.76,0.34,1.62,0.3,0.27,-1.03,0.67,-2.26,6,6,-0.452347394278276,4.2,0.3734446777977368,0
0,0,"White, non-Hispanic",15,Public,0.2314,-0.47,-0.39,-0.23,53.0878,South,-1.73,0.9,-0.17,-1.49,1.52,0.84,-0.46,-0.28,8,10,0.769088415588478,2.4,0.5257838600264151,1
1,1,"Black/African-American, non-Hispanic",15,Public,0.112,-2.17,1.59,0.51,48.0931,Northeast,-1.73,1.31,-0.17,-0.34,-1.57,0.1,-0.05,-0.75,10,7,0.402800722823181,4.0,0.04157298258688089,0
0,1,"White, non-Hispanic",14,Public,-0.2093,0.21,0.52,-1.08,62.3617,South,0.6,-0.93,1.62,-0.11,0.91,-0.89,0.25,0.16,2,8,0.528416661220491,2.8,0.42640101276118386,0
1,1,"Black/African-American, non-Hispanic",17,Public,-1.5271,0.63,0.21,-0.61,31.1144,Northeast,1.16,-0.93,-0.17,-0.29,0.91,-0.89,0.25,0.15,3,6,1.34118328444607,2.8,0.42922114525798927,0
1,0,"Hispanic, no race specified",15,Public,-1.4343,-1.13,-2.98,-2.72,46.4843,Midwest,-1.16,0.5,-0.17,-0.29,-1.57,-0.33,-2.49,-1.82,10,2,0.425973823524124,2.0,0.7778582802889376,1
0,0,"Hispanic, race specified",14,Public,-0.4866,0.63,-0.39,-2.57,55.6415,West,-1.13,-0.76,-0.3,-0.16,-0.33,0.1,-0.05,0.61,7,6,1.74787926113979,3.6,0.26926946434219157,0
0,0,"Black/African-American, non-Hispanic",14,Public,-0.2502,1.39,-0.04,0.31,69.7818,West,0.03,-0.3,0.1,0.57,0.91,0.1,1.1,0.16,10,10,-1.18646961067029,5.6,0.023065594158713086,0
0,1,"Asian, non-Hispanic",17,Public,-0.1649,0.59,-0.39,-1.43,64.1076,South,1.76,-1.33,0.36,-1.01,0.91,0.1,1.1,0.86,10,8,1.48510440294985,4.8,0.05759336523023763,0
1,0,"White, non-Hispanic",14,Public,-0.3691,1.39,0.85,-0.83,55.9034,South,1.76,0.9,1.07,1.69,1.52,-0.47,-0.05,-1.05,10,10,-0.433764331265202,3.6,0.3357442777595768,0
0,0,"More than one race, non-Hispanic",14,Public,0.4719,0.59,0.45,-0.61,44.6823,Northeast,-1.13,-0.13,-0.61,0.01,0.27,0.1,-0.05,0.16,10,8,-0.512408738098765,2.4,0.05799357499243292,0
0,1,"White, non-Hispanic",15,Catholic or other private,2.1071,1.39,1.59,0.16,63.3218,South,1.76,0.27,0.66,1.6,-0.33,-0.89,-0.46,-1.4,10,8,-1.50930581268072,6.4,0.0066999862556074334,0
0,1,"Black/African-American, non-Hispanic",14,Public,-1.0623,0.18,-1.43,0.02,24.5205,West,-0.57,-0.3,0.1,-1.03,-0.33,0.1,0.25,-1.07,6,10,-0.427002132554049,4.8,0.22172436300484666,0
0,1,"White, non-Hispanic",15,Public,0.3282,-0.09,-0.04,-1.02,46.3015,West,-1.73,0.11,-1.68,-0.96,-1.57,0.1,-0.9,0.56,6,6,0.832669800217844,3.6,0.27856499523593325,0
0,0,"White, non-Hispanic",14,Public,0.1974,1.39,0.21,-1.31,57.0517,Northeast,0.6,-0.13,-0.56,-0.18,-1.57,0.1,-0.05,-0.56,6,10,0.672337779724273,7.6,0.07275491696983755,0
1,1,"White, non-Hispanic",15,Public,-0.8618,-0.2,-3.33,-0.57,26.325,West,-1.13,-3.51,0.1,-2.46,-1.57,-3.1,-1.33,-0.92,6,4,-0.512408738098765,3.0,0.6733347602788291,1
0,1,"White, non-Hispanic",14,Public,0.4041,-0.2,-1.21,1.51,57.7655,South,-1.16,-0.13,1.21,-1.33,-0.97,-0.47,-0.16,-1.44,8,8,-0.696539189455141,4.2,0.1285930937785486,0
0,0,"More than one race, non-Hispanic",14,Public,0.4393,0.29,-0.39,-0.44,47.4697,West,-0.57,-0.7,-0.73,-0.18,0.27,0.1,0.25,0.5,6,7,0.402800722823181,3.6,0.16256986546288785,0
0,0,"Hispanic, race specified",15,Public,-1.1905,0.33,-0.39,-2.36,43.0965,Northeast,0.6,-0.3,-0.17,0.93,0.27,0.1,-0.05,0.88,2,2,2.17774833853445,4.2,0.6275055269621624,1
0,1,"White, non-Hispanic",14,Catholic or other private,1.7003,-0.96,0.85,0.68,62.4236,Midwest,0.03,0.27,-0.34,-0.54,0.91,0.71,1.12,0.86,8,10,-2.10167907159224,5.6,0.059458441680040934,0
0,0,"White, non-Hispanic",15,Public,-1.2955,1.01,-0.98,-0.35,47.3364,Midwest,-1.16,-0.3,-0.3,-1.51,0.31,0.23,-1.33,-2.15,4,2,0.247058740017478,2.0,0.9361967589603334,1
0,1,"White, non-Hispanic",14,Public,-0.5999,-0.81,0.3,0.4,62.3276,Northeast,0.6,-0.13,0.49,0.19,0.91,0.71,0.25,0.49,10,8,-2.10167907159224,5.6,0.06505974542596715,0
1,1,"Hispanic, race specified",15,Public,-1.1951,-2.27,-0.72,-0.34,40.392,West,0.0,1.31,0.56,0.22,0.27,-1.32,0.55,1.34,10,2,-0.16422727436411,3.0,0.5414529839291925,1
0,1,"White, non-Hispanic",15,Public,-0.2949,-0.58,-1.63,-1.23,64.2961,South,1.76,0.9,1.17,1.34,-0.33,0.28,0.25,-1.44,6,6,-0.775183596288704,4.2,0.5026861102524215,1
1,0,"More than one race, non-Hispanic",14,Public,-0.1421,-1.3,-0.39,-0.07,33.0014,West,-1.73,-0.3,-1.41,-0.66,-1.57,0.1,-2.48,-1.83,6,6,0.240296541306325,2.0,0.41523381182468316,0
0,0,"Hispanic, race specified",14,Catholic or other private,0.5133,0.52,0.35,1.76,55.7195,Northeast,1.19,0.67,0.77,0.87,0.91,0.1,0.25,-0.23,8,10,-1.40903513600764,4.0,0.022872687178270144,0
0,0,"White, non-Hispanic",14,Public,0.652,0.16,1.1,0.1,63.8051,Northeast,1.76,0.9,1.34,0.93,2.15,0.66,1.12,0.09,10,8,-2.10167907159224,5.6,0.0668307067646339,0
1,0,"White, non-Hispanic",14,Public,-1.2259,1.01,-0.61,-0.07,49.7631,Midwest,-1.73,0.9,-2.09,-0.34,-0.33,-0.89,-1.61,0.16,4,2,0.33597718029154,3.6,0.8654375386510262,1
0,0,"White, non-Hispanic",15,Public,-0.9658,-0.34,-0.95,-1.2,40.7455,Midwest,-1.13,-1.74,-2.48,-1.16,-0.94,-0.89,-1.02,-0.67,2,4,-0.493825675085691,1.2,0.9597495058611746,1
0,1,"White, non-Hispanic",14,Public,2.3643,1.39,0.21,0.89,60.3034,South,-0.57,-0.93,0.1,0.14,0.27,-0.89,0.25,0.93,10,10,-1.85748727641537,5.6,0.007696841992504938,0
0,1,"White, non-Hispanic",14,Catholic or other private,0.5846,-0.32,-0.39,0.83,52.9306,Midwest,-0.57,-0.3,-0.17,-0.16,0.91,0.1,-0.46,0.09,8,10,-1.67180999419758,3.6,0.1969467912494974,0
0,1,"White, non-Hispanic",15,Catholic or other private,-0.252,-0.28,0.73,1.23,51.7877,Midwest,0.6,-0.3,-0.3,0.17,1.55,-0.89,-0.9,-1.07,8,2,-2.10167907159224,4.8,0.28804615631273905,0
1,1,"More than one race, non-Hispanic",17,Public,-0.635,0.79,0.21,-0.9,33.8589,Midwest,-0.57,1.31,-0.58,-1.01,-0.33,0.1,0.38,0.54,4,2,1.01834708243564,1.2,0.8047113465991952,1
0,1,"Asian, non-Hispanic",14,Public,-0.7398,-0.5,-0.39,-1.02,37.3061,Midwest,0.6,1.31,-0.17,1.69,-0.33,1.69,0.25,-0.56,6,2,-0.0639565976910279,3.6,0.64061427280556,1
0,0,"Hispanic, race specified",14,Public,-0.168,-2.02,-0.14,0.6,42.8797,Midwest,0.03,-0.3,0.1,0.87,0.91,1.69,0.69,0.54,3,6,0.769088415588478,1.0,0.9090255856078014,1
0,0,"White, non-Hispanic",14,Public,-0.6722,-1.79,-0.64,-0.15,41.8768,South,-1.73,-0.3,-1.41,-1.31,-0.33,-0.33,-0.05,-1.05,6,4,0.425973823524124,3.6,0.8012042055939141,1
0,0,"White, non-Hispanic",15,Public,-0.2626,-1.11,-0.04,-0.06,69.7484,South,1.76,-0.3,1.62,0.66,0.91,0.23,0.25,-0.23,10,10,0.325703146851041,5.6,0.32375219371972463,0
0,0,"More than one race, non-Hispanic",15,Public,-0.8324,-0.88,1.23,-1.12,43.1406,West,0.6,1.31,0.1,0.01,0.27,0.1,0.25,-0.71,4,2,-0.0825396607041021,2.0,0.6966101695304808,1
0,1,"White, non-Hispanic",14,Public,0.2439,0.9,0.67,-0.71,50.7629,Northeast,-0.57,-1.33,-0.3,-0.66,-0.33,-0.33,0.25,-1.38,6,6,-0.512408738098765,5.6,0.05295105275693237,0
0,0,"White, non-Hispanic",15,Public,-0.0286,0.59,1.59,-0.39,54.7542,South,1.76,0.9,0.1,-0.29,0.91,1.27,1.12,0.93,10,4,-0.512408738098765,4.0,0.4162572994676876,0
0,0,"White, non-Hispanic",14,Public,0.6561,0.9,-1.28,-3.64,67.8852,South,-0.57,-0.7,0.1,-0.96,2.15,-1.5,-0.05,0.16,10,6,-0.0825396607041021,4.2,0.23231000962722226,0
0,0,"Hispanic, race specified",15,Public,-0.6762,0.29,-0.39,-0.74,51.4488,West,0.6,-0.7,-0.3,0.19,0.91,-0.33,0.25,1.25,10,6,-0.468957247343896,5.6,0.14430016874265186,0
1,1,"White, non-Hispanic",14,Public,0.068,-0.15,-0.04,0.25,56.7698,South,-1.16,-0.13,-1.29,0.49,0.27,0.1,0.25,1.7,8,2,-0.512408738098765,3.6,0.24499110685596417,0
0,0,"White, non-Hispanic",14,Public,0.6098,1.39,1.59,0.4,52.595,Midwest,0.6,0.9,1.62,-0.18,-0.33,0.1,0.25,-0.6,8,8,-0.249633879908826,4.8,0.35495283752043877,0
0,0,"White, non-Hispanic",14,Public,-0.0842,1.01,-0.04,0.44,58.3077,Northeast,0.6,-0.3,0.1,-0.18,0.31,0.1,0.25,0.16,8,8,-1.67180999419758,4.8,0.11072531138651932,0
1,1,"White, non-Hispanic",14,Public,-0.2842,-1.3,-1.28,0.4,48.3262,West,-1.13,-0.3,-0.56,-1.81,-0.33,-1.5,-1.63,-1.07,2,2,-0.242871681197673,0.0,0.7798627268295855,1
1,1,"Asian, non-Hispanic",14,Public,0.339,1.39,-0.95,-1.27,50.8582,Midwest,-0.57,-0.3,-0.17,-0.29,-0.33,0.1,-0.05,-0.56,8,6,0.0799645208127539,4.8,0.08984432722787955,0
0,0,"White, non-Hispanic",15,Public,-0.1563,0.71,1.26,-0.23,37.5662,South,-1.73,-0.3,-2.92,-1.51,0.91,0.1,-0.05,1.59,6,10,1.19895749298314,3.6,0.4521379489328272,0
0,0,"Hispanic, race specified",15,Catholic or other private,-0.8353,0.71,0.3,1.25,37.6118,South,0.0,1.31,-0.17,0.19,0.91,1.27,-0.61,0.16,6,6,1.01834708243564,2.0,0.45468737910757623,0
0,0,"White, non-Hispanic",14,Public,-0.0528,0.71,1.34,-0.35,41.7184,West,0.0,-0.13,-0.17,0.19,-1.57,-0.33,-1.63,-1.0,10,6,0.446252213578051,3.0,0.3500953504498327,0
0,0,"Asian, non-Hispanic",14,Public,0.58,0.23,-0.04,-1.74,65.0237,Midwest,0.0,1.31,-0.56,-0.18,-0.33,1.08,-0.89,0.54,10,6,0.247058740017478,3.6,0.18561743328443292,0
0,1,"White, non-Hispanic",14,Public,-0.1965,1.09,1.59,-1.43,46.0406,Northeast,-0.57,0.34,0.55,-1.01,0.91,0.71,0.25,0.93,8,2,0.240296541306325,2.4,0.22875604664509497,0
0,0,"White, non-Hispanic",14,Public,0.7779,1.39,1.59,-1.04,60.1873,Northeast,-0.57,-0.7,1.21,-0.96,-0.33,-0.33,0.25,0.15,8,10,0.140025864633243,4.0,0.05819666364939856,0
0,1,"White, non-Hispanic",15,Public,-0.0294,1.01,1.59,-0.5,65.6861,South,0.6,1.31,0.55,1.23,1.52,1.69,0.25,2.03,10,10,0.235706503618457,4.0,0.11386896329848405,0
0,0,"More than one race, non-Hispanic",14,Public,0.3826,0.1,-0.04,-0.13,55.5152,South,-0.57,0.27,0.1,0.19,-0.33,0.1,0.25,0.16,8,4,-0.433764331265202,5.6,0.08522327816679515,0
0,1,"Hispanic, race specified",14,Catholic or other private,-0.6212,-1.68,-0.75,1.29,49.3795,South,-0.57,-0.3,0.1,0.19,-0.33,-0.47,-0.17,-1.05,10,6,-1.67180999419758,3.6,0.08827604880062205,0
0,0,"Hispanic, race specified",14,Public,0.1933,0.71,-0.04,0.71,52.0448,West,0.6,-0.3,1.62,0.2,-0.94,0.23,0.25,-0.67,6,8,0.402800722823181,4.0,0.1442446781898159,0
0,1,"Asian, non-Hispanic",15,Catholic or other private,0.6951,-0.2,0.52,0.64,61.1984,South,0.6,0.67,0.49,-0.11,0.91,0.71,-0.05,0.49,8,10,-0.756600533275629,2.8,0.02202347498715616,0
0,0,"Black/African-American, non-Hispanic",14,Public,-0.4776,1.01,0.21,-0.88,31.9896,South,0.6,0.27,-0.17,-0.18,0.31,1.27,0.25,-0.21,6,10,0.0732023221016011,3.6,0.35057874100709935,0
0,0,"White, non-Hispanic",15,Public,-1.1303,1.39,-0.05,-2.45,41.5721,West,-0.57,-0.3,-2.12,-0.34,-1.57,-0.33,-1.33,-0.28,10,8,0.325703146851041,3.6,0.4991917209770349,0
0,1,"Hispanic, race specified",14,Public,-0.4665,-1.49,-0.04,-0.3,51.6313,South,-1.16,-0.13,-0.83,-1.51,-1.57,-0.89,-0.48,-0.67,8,8,-0.433764331265202,4.2,0.10584764972544065,0
0,1,"White, non-Hispanic",15,Public,0.058,-0.96,-1.49,0.08,44.7295,South,-1.13,-0.3,-1.41,-1.68,-0.33,-0.89,-0.49,-1.5,6,4,-0.756600533275629,2.4,0.5364350689382384,1
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,-0.9448,1.09,0.21,0.64,49.837,Midwest,-0.57,-0.64,0.1,0.19,-0.33,-0.89,0.25,0.16,8,10,-0.512408738098765,4.2,0.18560413967163014,0
0,0,"Hispanic, race specified",15,Public,-0.7838,0.71,-0.39,-1.5,50.8391,Midwest,0.0,-0.13,1.62,0.49,-0.94,-1.32,0.25,-0.28,10,10,0.509833598207417,3.0,0.5203412455667793,1
0,1,"Black/African-American, non-Hispanic",14,Public,-0.0003,-1.49,-1.77,-0.76,39.497,South,1.19,-0.3,-0.17,-0.29,0.91,0.1,1.83,0.49,8,2,1.09544465840778,4.8,0.3932148638308378,0
0,1,"White, non-Hispanic",14,Public,0.0302,-1.19,1.34,1.34,36.4122,South,-1.73,0.27,-1.68,-1.51,0.24,1.27,-0.05,0.86,2,2,-0.763362731986782,0.0,0.7402216104829632,1
1,1,"Black/African-American, non-Hispanic",14,Public,-0.2859,0.67,0.45,0.48,48.357,Midwest,-0.57,0.5,-0.97,-1.38,0.27,0.41,0.26,-0.17,4,10,0.265641803030553,0.0,0.4611164004466597,0
0,0,"Hispanic, race specified",14,Public,-0.484,-0.56,-0.52,-1.31,55.1619,West,0.6,-0.36,-0.17,0.92,-0.33,-1.45,-0.48,-1.77,6,6,0.569894942027905,5.6,0.23161180254152575,0
0,1,"White, non-Hispanic",15,Catholic or other private,1.0927,-0.2,-1.53,-0.03,60.3254,South,0.0,-0.3,0.51,1.42,-0.33,-1.45,-1.74,-1.38,6,8,-1.67180999419758,5.6,0.05326502579565966,0
0,1,"White, non-Hispanic",15,Catholic or other private,0.5951,-1.87,-0.64,0.7,50.7345,Midwest,-1.13,-0.7,-0.17,-0.69,-0.33,-0.47,0.25,-0.28,8,10,-2.10167907159224,4.0,0.2694981772922077,0
0,0,"White, non-Hispanic",15,Public,-0.1762,0.25,-0.39,0.14,36.0918,West,0.0,-0.3,-0.17,-0.18,-0.94,-0.33,-0.89,0.16,2,6,-0.756600533275629,4.0,0.663590472320434,1
0,0,"White, non-Hispanic",15,Public,-0.4148,0.52,-0.39,-1.2,51.9668,Midwest,1.16,-1.33,0.1,0.57,0.91,-1.08,0.25,-0.23,6,6,-0.493825675085691,5.6,0.7112364203721903,1
0,0,"More than one race, non-Hispanic",14,Public,0.5745,-0.86,0.77,-0.23,49.4516,Midwest,1.19,1.31,0.1,1.23,-0.33,1.69,-0.59,-0.56,8,8,-0.427002132554049,4.8,0.31874157637062633,0
0,0,"White, non-Hispanic",14,Catholic or other private,0.6198,1.39,0.45,1.33,56.9604,West,1.76,0.27,0.1,0.93,2.15,0.1,0.25,-0.67,10,10,-2.10167907159224,6.4,0.03550001712249831,0
0,0,"White, non-Hispanic",14,Public,-0.9659,-0.53,-0.04,0.07,54.1196,Midwest,1.76,-0.7,-0.17,0.56,0.27,-0.33,-1.33,-0.67,10,10,0.265641803030553,5.6,0.647706147887282,1
1,0,"White, non-Hispanic",15,Catholic or other private,1.383,1.39,0.45,0.68,55.1765,Midwest,0.6,-1.9,-0.34,-0.36,-0.33,-1.5,-0.16,-0.28,6,8,-1.50930581268072,5.6,0.11243108455829896,0
0,1,"Asian, non-Hispanic",15,Public,0.4971,-0.05,-0.28,-0.19,44.3072,South,-0.57,-0.93,-2.53,-0.96,-1.57,0.1,-1.02,-1.75,2,6,0.240296541306325,4.0,0.08784067296809794,0
0,0,"More than one race, non-Hispanic",14,Public,-0.4853,1.01,-0.37,-0.66,58.6434,Northeast,0.6,-0.3,0.1,0.85,0.91,0.1,0.25,1.64,10,10,-1.40903513600764,5.6,0.029614245374736045,0
0,1,"White, non-Hispanic",14,Public,-0.7397,1.39,-0.39,-1.53,46.2718,South,-1.73,-0.93,0.1,-2.46,-0.33,-0.89,-0.05,-0.67,6,8,0.140025864633243,3.6,0.3002770434010638,0
1,1,"Hispanic, race specified",15,Public,-1.63,-0.81,-0.39,-0.69,49.1168,Midwest,-0.57,1.31,-0.56,-2.46,-0.33,0.1,-0.46,-0.67,2,2,0.58847800504098,2.4,0.8541594532524937,1
0,1,"White, non-Hispanic",15,Catholic or other private,0.6843,0.21,1.1,0.84,60.9786,Midwest,1.76,0.67,1.62,1.02,0.91,0.1,1.83,2.03,8,8,-1.50930581268072,4.2,0.2050448220811979,0
0,0,"Asian, non-Hispanic",14,Public,-0.1896,1.01,1.26,-0.33,61.8644,West,0.6,1.31,1.34,-0.66,1.52,1.69,1.1,1.7,8,10,-0.756600533275629,4.0,0.06053885236962619,0
0,0,"White, non-Hispanic",14,Public,-0.417,1.39,0.21,-0.99,52.5824,South,1.16,0.9,0.95,1.22,-0.94,0.1,-0.46,-0.23,4,10,2.17774833853445,4.8,0.5642893014913428,1
0,0,"White, non-Hispanic",14,Public,1.1681,1.01,1.1,0.14,51.9388,Northeast,-0.57,-0.3,-1.14,-0.54,1.52,-0.47,0.25,0.5,8,3,-1.67180999419758,3.6,0.08317315519061767,0
0,0,"White, non-Hispanic",14,Catholic or other private,0.657,0.1,0.21,0.26,57.418,Midwest,-0.57,-0.13,-1.02,-1.01,-0.33,1.13,-0.05,0.93,8,6,-1.07943673528606,4.0,0.3385360108618826,0
0,1,"White, non-Hispanic",14,Public,0.4363,0.52,0.77,-0.35,64.1843,Midwest,0.6,1.31,0.55,0.96,0.91,0.1,1.53,1.71,6,10,0.247058740017478,5.6,0.27314467418931193,0
0,1,"Black/African-American, non-Hispanic",15,Catholic or other private,-0.0572,0.03,1.59,1.0,31.7401,South,-0.57,0.11,1.62,0.19,-1.57,0.01,1.83,1.38,6,2,-0.0757774619929493,2.4,0.18245284627710895,0
0,1,"Black/African-American, non-Hispanic",15,Public,0.5723,-0.62,0.78,1.0,42.2763,South,-0.57,1.31,0.55,0.14,0.91,1.69,1.83,-0.28,6,7,0.0732023221016011,2.0,0.2056430453182098,0
1,1,"White, non-Hispanic",14,Public,0.9306,-0.05,-2.9,-2.32,46.9732,West,0.0,-0.3,0.1,-1.33,0.27,-0.33,-0.05,-0.6,6,2,0.869359092261561,0.0,0.7478967684636064,1
0,0,"Hispanic, race specified",15,Catholic or other private,0.135,-0.58,-0.64,1.74,40.8924,Midwest,-0.57,-1.33,0.1,-1.01,0.91,-0.47,-0.16,-0.23,4,6,-1.34897379218715,2.4,0.48777413310983303,0
1,0,"White, non-Hispanic",15,Catholic or other private,0.4557,-0.88,0.85,0.31,48.226,Midwest,0.03,-0.3,-1.37,-1.01,0.91,-0.33,-0.17,0.86,6,9,-1.18646961067029,3.6,0.5331354366745513,1
0,0,"More than one race, non-Hispanic",14,Public,-0.6626,1.09,-0.14,-0.01,58.9411,West,0.63,-0.3,0.1,0.2,0.31,-0.89,-0.48,-0.67,10,8,0.240296541306325,4.8,0.07675345179364546,0
0,1,"More than one race, non-Hispanic",14,Public,0.0007,0.71,-0.12,-0.63,57.7979,Midwest,0.0,1.31,0.66,0.49,-0.33,-0.28,1.22,0.54,10,6,1.15550600222827,4.8,0.15964588912105107,0
0,1,"White, non-Hispanic",15,Public,-0.1194,1.39,0.21,-0.05,59.549,Midwest,-1.16,-0.3,-0.56,-1.01,-0.36,-0.47,1.53,1.7,6,6,-0.512408738098765,3.6,0.37762875136647905,0
0,1,"White, non-Hispanic",14,Public,-0.4794,-2.48,1.59,0.74,54.2952,Midwest,1.76,1.31,1.62,0.66,1.52,1.08,1.83,1.7,4,2,-1.67180999419758,4.0,0.8500909486459028,1
0,0,"Hispanic, race specified",14,Public,-0.7614,0.23,-0.06,-0.72,57.7934,Midwest,0.6,-0.93,-0.56,0.49,-1.57,-0.47,-0.48,0.16,6,8,-0.493825675085691,3.6,0.45837070330826535,0
0,0,"Asian, non-Hispanic",14,Public,-0.8632,1.39,-1.33,-1.83,51.8033,Northeast,0.03,0.9,1.62,1.22,0.31,-0.89,-0.49,0.16,6,2,1.95166277238823,4.2,0.2448503522094223,0
0,0,"White, non-Hispanic",14,Public,1.2972,-0.2,1.0,-1.3,61.1653,Midwest,0.63,-0.3,0.68,-1.03,0.31,0.15,-0.05,0.54,8,8,-0.242871681197673,4.8,0.35051412051666747,0
0,0,"White, non-Hispanic",14,Catholic or other private,-0.4252,1.01,0.75,1.15,47.9306,South,-1.16,0.9,0.51,-0.66,-1.57,0.71,1.53,0.54,6,8,-2.10167907159224,2.4,0.3373646968274663,0
1,0,"More than one race, non-Hispanic",15,Public,0.6937,1.39,-2.13,-1.23,60.0073,South,-1.16,0.11,0.55,-2.46,0.27,0.1,1.83,0.24,4,8,-0.182810337377185,1.2,0.288768218515544,0
0,1,"White, non-Hispanic",14,Public,-0.0983,0.1,-0.29,-1.09,56.2077,Northeast,-1.13,0.34,-0.3,-0.64,0.31,1.27,0.25,1.38,6,6,-0.189572536088338,3.0,0.21631026773788262,0
0,0,"White, non-Hispanic",15,Public,0.2502,-0.05,-0.29,-0.31,36.0907,South,-0.57,-1.84,1.34,-1.33,-0.33,-0.94,-0.48,-2.22,8,2,-0.512408738098765,2.0,0.6685878476450976,1
0,1,"White, non-Hispanic",14,Catholic or other private,0.8147,0.52,0.1,0.68,53.1213,Northeast,-0.57,-1.33,-0.34,1.34,-0.33,-0.89,-0.49,0.16,6,6,-1.08619893399721,4.2,0.03126944977529191,0
0,0,"White, non-Hispanic",15,Public,0.2829,0.96,1.59,0.77,50.015,South,-1.73,1.31,-0.44,0.51,1.52,1.27,0.8,1.38,10,8,-0.512408738098765,3.0,0.24478910583682087,0
0,0,"White, non-Hispanic",15,Catholic or other private,1.1763,0.71,-0.04,1.33,52.9812,Midwest,-0.57,-0.3,0.94,0.19,-0.97,-0.33,-0.03,-0.56,10,10,-1.77208067087066,5.6,0.10665913963958996,0
0,1,"White, non-Hispanic",14,Public,0.4221,0.71,-0.95,-0.55,49.5587,Midwest,0.6,-0.3,-0.61,-1.03,0.91,-0.89,0.25,-2.22,8,8,0.0732023221016011,3.0,0.5017378674894055,1
0,0,"White, non-Hispanic",14,Public,0.0343,0.96,1.04,-0.53,61.0265,Northeast,1.16,0.9,1.62,2.08,0.91,0.1,1.83,1.38,6,10,0.0732023221016011,5.6,0.1609476768085469,0
0,0,"Hispanic, race specified",14,Public,-0.6788,0.52,1.34,-2.48,56.4815,Midwest,0.6,1.31,1.62,1.34,-0.33,-0.89,0.25,-0.17,6,4,-0.512408738098765,3.6,0.5877837234423214,1
0,0,"Asian, non-Hispanic",15,Public,0.246,-2.32,-0.89,-1.04,52.3261,Northeast,-0.57,-0.3,-1.41,-1.31,-0.33,0.1,-0.48,-1.0,8,6,-0.433764331265202,2.4,0.18096417872086043,0
0,1,"Amer. Indian/Alaska Native, non-Hispanic",15,Public,-0.264,-1.91,-1.44,-0.74,45.1179,West,-1.73,-0.36,0.68,-2.16,-1.57,-1.88,0.13,-1.89,4,2,-0.468957247343896,4.8,0.21831237235337048,0
0,0,"White, non-Hispanic",15,Public,-0.4589,0.14,-0.34,-1.87,50.344,South,0.6,-0.7,-0.58,-0.66,-0.33,-0.33,1.42,0.54,6,5,1.48510440294985,3.6,0.7744393758907993,1
0,1,"More than one race, non-Hispanic",14,Catholic or other private,0.0327,-1.02,0.21,1.25,49.1476,Midwest,0.6,1.31,1.62,1.34,-1.57,0.1,0.67,1.25,8,6,-1.34897379218715,3.6,0.19941250251575618,0
